respondent_id,xyz_vaccine,seasonal_vaccine
27002,0.227037340887059,0.0109227703818068
27003,0.0659003748628599,0.0277694187932424
27004,0.293384263195841,0.108355235038326
27005,0.724374642365344,0.350842319327631
27006,0.939334091703489,0.838823099432445
27007,0.185899451758102,0.0805812840945071
27008,0.0568468399599493,0.0468887305711286
27009,0.27874268206316,0.0789698145056546
27010,0.187448411010729,0.0969484168773781
27011,0.14590154754847,0.111611891357265
27012,0.688722248933001,0.418338214805294
27013,0.389986458045993,0.122031622311648
27014,0.323352987462915,0.0376188457684546
27015,0.190338222982236,0.0674711674506056
27016,0.290278781431581,0.136872456241137
27017,0.791803051018873,0.432307627279244
27018,0.286652862244818,0.109435347954299
27019,0.965963496798402,0.880362497556504
27020,0.210925101904796,0.188836020635699
27021,0.568464357068953,0.154454780702223
27022,0.252956274677157,0.163477118918197
27023,0.127813457863613,0.152444993711182
27024,0.277401714433408,0.0706384711581339
27025,0.0231238989441015,0.048561116175874
27026,0.483574089016714,0.11958417854505
27027,0.685575474031589,0.0833417679287341
27028,0.833916472756198,0.321504681215197
27029,0.298842621476818,0.0720183597649576
27030,0.234383873878684,0.140376249619853
27031,0.836123583303888,0.201328480617226
27032,0.461261860719861,0.201813372037515
27033,0.724384801667961,0.305733575807208
27034,0.617722233989272,0.00992688004283827
27035,0.372657487055227,0.151352331035263
27036,0.646752211433683,0.201408796888455
27037,0.802381061938179,0.626866577449474
27038,0.0332880530865995,0.0534558920332442
27039,0.902561893347869,0.717945259255211
27040,0.0993662759234276,0.141257023373508
27041,0.50803754847392,0.119976164342504
27042,0.693412059565106,0.0931737544861397
27043,0.819117001830342,0.511388510331472
27044,0.0268352022681621,0.0106553035148245
27045,0.662095166026027,0.163106256466607
27046,0.115918342112615,0.0596499175964337
27047,0.428712794765125,0.550312272556171
27048,0.343169071213376,0.176197673468662
27049,0.891536254979667,0.253666772906687
27050,0.54500955323613,0.0452422854485191
27051,0.335112057664861,0.130276002731076
27052,0.318755648240551,0.114453827812399
27053,0.961282454362371,0.866686127704813
27054,0.0663025233364738,0.0402016079611455
27055,0.854732721238223,0.0939736958926817
27056,0.0527963817081328,0.0271432477682707
27057,0.0311253179201083,0.0255595089113006
27058,0.931954984580342,0.811895249692364
27059,0.315184094493043,0.0760475487820671
27060,0.364169059791815,0.0253369541147991
27061,0.521340175814493,0.0986550180876999
27062,0.461465564704287,0.0680211828896727
27063,0.680615585306621,0.090430731520091
27064,0.502853201709021,0.146653452822687
27065,0.257509070564998,0.0559180474515676
27066,0.623554989549977,0.055227734908674
27067,0.702073895339772,0.363093513738755
27068,0.939573256674851,0.853092404862771
27069,0.940855897054961,0.562604680921879
27070,0.0643171741224818,0.0516366586692253
27071,0.0715818437364678,0.0435451279022025
27072,0.732606222535652,0.0965509042055421
27073,0.812205525372814,0.0280411229940446
27074,0.305411967323571,0.0482949709232957
27075,0.868093911485005,0.734739407209878
27076,0.772413261469014,0.584504194271956
27077,0.106979271838835,0.0461987812538494
27078,0.857285547468788,0.276951400543503
27079,0.93090839208088,0.289316578757987
27080,0.267916049279647,0.0731509743392203
27081,0.736610184933724,0.0213788695774279
27082,0.538816325735106,0.283833615914209
27083,0.196713884615838,0.0489341825017751
27084,0.604632597335534,0.847351438133552
27085,0.0167831168696881,0.0395274182160305
27086,0.0916294511792984,0.0671661760932997
27087,0.301517798070872,0.201206950561228
27088,0.795734634216137,0.208512456786795
27089,0.316689988301952,0.213892212641873
27090,0.487819825292814,0.235642725676817
27091,0.152452647947062,0.596342097597339
27092,0.334521987550915,0.0983020580381158
27093,0.271022311818121,0.200933688100239
27094,0.0284552489996817,0.00715681015824766
27095,0.478351931061302,0.0643071513174646
27096,0.226823002205476,0.0252613606104877
27097,0.737145069565505,0.613323278525031
27098,0.889122983368741,0.625493520777521
27099,0.488531421182108,0.16539157060114
27100,0.753605228250061,0.0745761350661693
27101,0.610336004245699,0.0778011043801258
27102,0.860918720105039,0.0893144934082498
27103,0.0546328723615076,0.0177141357162653
27104,0.552085431205604,0.295582622765513
27105,0.370418615657033,0.0460095777467204
27106,0.83546080387494,0.550182865507917
27107,0.737499836387084,0.455539868610154
27108,0.345926396613996,0.102275371471177
27109,0.209863835897581,0.075614638143621
27110,0.316608047984379,0.0901283987563748
27111,0.356634772928725,0.0458003522394323
27112,0.643368480386475,0.265995596099263
27113,0.285092090924119,0.0871432718916505
27114,0.214319154835742,0.0823466544041376
27115,0.887130984006134,0.607338687700144
27116,0.914522956613698,0.173315796712163
27117,0.155264555478545,0.087437103920371
27118,0.517521794749193,0.136153206265695
27119,0.36960186334368,0.0592713078065376
27120,0.977527270710529,0.348401332655725
27121,0.752737065849665,0.0184935817567428
27122,0.224876735525231,0.0500848514984813
27123,0.107030926528004,0.0640543085572876
27124,0.0809399713175293,0.0458040426376153
27125,0.0320098504585437,0.0234011165210487
27126,0.094105396207276,0.379465771293336
27127,0.107024936236587,0.089812699985257
27128,0.590788671242088,0.188645274731522
27129,0.578504320575872,0.519411426818441
27130,0.259972453037611,0.110324512396294
27131,0.0955719722047945,0.063033806136978
27132,0.915834562098251,0.508308187423021
27133,0.586077214518394,0.116204670639103
27134,0.900984625603275,0.645240425736254
27135,0.542001158672869,0.179689574269962
27136,0.477708911107819,0.0790092742493701
27137,0.242027513178107,0.0785103278124884
27138,0.602217124243736,0.176028464162705
27139,0.088342311374877,0.101188891950619
27140,0.940977809206279,0.888555743364841
27141,0.802748664553086,0.584032851487611
27142,0.298206601666508,0.066368118344023
27143,0.418891771477952,0.198010185468227
27144,0.0441551602341639,0.0611394181808528
27145,0.766442348960491,0.596230089193262
27146,0.912408662519341,0.0448988262308228
27147,0.242508618673296,0.0552966828518579
27148,0.131052225891852,0.174987146237812
27149,0.185525555524931,0.294706119994342
27150,0.968440325349913,0.651075980428721
27151,0.712078515995157,0.131576340570447
27152,0.350550242910993,0.0389035095126343
27153,0.749539892203758,0.208736222405003
27154,0.918512313080208,0.762083623859024
27155,0.626300895287586,0.168629654358966
27156,0.327526194275669,0.0164551464946802
27157,0.548551244482295,0.0149202920802399
27158,0.365194541313963,0.0764886154709118
27159,0.220581833116328,0.0488278728145193
27160,0.24489486551623,0.238405753842442
27161,0.594370047766556,0.323462448219966
27162,0.962535030013657,0.241903681407467
27163,0.390580932318951,0.640451614776024
27164,0.108125110109651,0.208186153969517
27165,0.578359539383836,0.469510919558622
27166,0.128872873255375,0.0653572147022379
27167,0.588522076172833,0.1518211784599
27168,0.734795878202316,0.150412700573304
27169,0.719660320993107,0.417021253503405
27170,0.823592313139011,0.347262136118645
27171,0.323311320452895,0.051128531312176
27172,0.836908391098348,0.0512219435593511
27173,0.611248307189183,0.274967682041003
27174,0.0988638500515866,0.0501222780154844
27175,0.160407400674448,0.0672822829854626
27176,0.939046965832655,0.524116862887441
27177,0.952120254230731,0.790182560918034
27178,0.419318851839381,0.144136185508071
27179,0.27194193835488,0.0863144213685565
27180,0.390122378167739,0.293701769230696
27181,0.802708256347709,0.0335020273524578
27182,0.910340844661879,0.658355306868009
27183,0.508667551171884,0.0418993770125763
27184,0.393214808246277,0.036492772294026
27185,0.749003776883927,0.456761650520115
27186,0.660814086350807,0.159141587540723
27187,0.119865551521951,0.0806283396962705
27188,0.399606255715388,0.0568702124052497
27189,0.571557193979873,0.0970946356243942
27190,0.834017157345647,0.51599506140367
27191,0.958560889580798,0.155872495818624
27192,0.852070171434741,0.590832199074928
27193,0.095400505311472,0.0149482316188187
27194,0.419833541991372,0.133275974614542
27195,0.0966808149187507,0.0391043317737813
27196,0.264230982224964,0.266084232948842
27197,0.691175367878556,0.0698639291349489
27198,0.987292864330909,0.921228797746703
27199,0.109977190552001,0.0316053211749187
27200,0.689671060438157,0.24754252555431
27201,0.920186543348719,0.711416466952412
27202,0.0376249450944652,0.0718956122237797
27203,0.167411881305607,0.0623869432753317
27204,0.0872492162410728,0.033908452381318
27205,0.300849883539998,0.0843970661765207
27206,0.230186733610792,0.132773824921451
27207,0.176870639603866,0.0669196194970975
27208,0.683017625604678,0.782778012276135
27209,0.250857712273832,0.123789923694368
27210,0.38407728260995,0.30541161482184
27211,0.272211652154841,0.131288380969581
27212,0.931327210629926,0.531264324617582
27213,0.485691324764683,0.455853045462852
27214,0.0717739368970912,0.0245413851257778
27215,0.789339057217138,0.139595276453645
27216,0.837794819486975,0.0755813730707787
27217,0.105136760511127,0.0714363466824461
27218,0.953571393461422,0.697862423810689
27219,0.616273911250558,0.399769366711244
27220,0.46220605833089,0.148259683121584
27221,0.547912509989584,0.178850715718183
27222,0.558509700358674,0.201812614249058
27223,0.700855996356081,0.0698063856879293
27224,0.712738746485175,0.207051421758701
27225,0.238304029539158,0.168371907226482
27226,0.197057127534217,0.0206795111089552
27227,0.446118682749148,0.176578511672744
27228,0.841117324378485,0.432286996975395
27229,0.922440136625295,0.749831160993758
27230,0.9739007261896,0.208243846954867
27231,0.868516383554963,0.508936595741093
27232,0.591393367255536,0.123145266490799
27233,0.19615239512669,0.35898455454889
27234,0.0279066310745667,0.0566181027537346
27235,0.940620010959263,0.869761346913079
27236,0.92754399340668,0.122710822658044
27237,0.553848377694864,0.319599403545267
27238,0.67979679725301,0.27185317808328
27239,0.17991727723278,0.505657287545714
27240,0.533254602342239,0.101923901401686
27241,0.271304177366001,0.0859878019622728
27242,0.558387192253336,0.13355627074862
27243,0.0900634640102225,0.0466230452926658
27244,0.104765920352271,0.0428122305314385
27245,0.4566649450184,0.105775874499857
27246,0.966187366581623,0.820106126697857
27247,0.940840423547284,0.201368147375605
27248,0.724630635353531,0.171586759191282
27249,0.548759927727932,0.1063454714468
27250,0.333122595203342,0.117881194944059
27251,0.282230586415947,0.0822246192975093
27252,0.662628137047596,0.359638278305959
27253,0.916345325510165,0.0940185770766029
27254,0.974101963204124,0.903237218015033
27255,0.335101799525759,0.155301304051598
27256,0.968131491557637,0.580187608006878
27257,0.585901170691945,0.371378218970942
27258,0.761900405892417,0.456380141987863
27259,0.899489440198603,0.614949072347193
27260,0.490408061629718,0.162661132571783
27261,0.636938683517642,0.116979518895633
27262,0.652519823038792,0.229401917454504
27263,0.0766376588304842,0.0828926135717318
27264,0.130234824331864,0.0887269859786861
27265,0.196744553323065,0.0519859804975556
27266,0.297700458505343,0.17135506111555
27267,0.855333855163513,0.208506648134675
27268,0.189668591777197,0.0189745085990817
27269,0.465924207238796,0.728958681861172
27270,0.0827283790133521,0.03755590291026
27271,0.261516121885947,0.0374948070340075
27272,0.365550935933247,0.0160503246232861
27273,0.166882279854993,0.059326696658635
27274,0.612484727857918,0.156277372468675
27275,0.455123161775131,0.237527178043704
27276,0.108404375911583,0.0108947068930938
27277,0.810115273076375,0.0505623772374497
27278,0.380580700338197,0.139995613562278
27279,0.273472459503949,0.0984897217564166
27280,0.384292842900718,0.228937677842138
27281,0.324331999574133,0.0650683121182962
27282,0.858926289668307,0.0675973639972332
27283,0.0364649229022832,0.00654001494610517
27284,0.247818877727948,0.198846803511075
27285,0.377763375759262,0.10666928256012
27286,0.186055872993592,0.049926654851165
27287,0.556722041104818,0.186957444392668
27288,0.782774443395161,0.547431849270167
27289,0.45230828674976,0.309874093330663
27290,0.0625275749690173,0.0170978304726473
27291,0.853101909802097,0.724228120197065
27292,0.676832677336227,0.0528893906514027
27293,0.965520867402869,0.129057660878206
27294,0.0469435755350482,0.0176833904528234
27295,0.875301487145505,0.263818625421767
27296,0.734095265119165,0.0718017791467271
27297,0.700346001743872,0.06187045313605
27298,0.265218949509006,0.103221319849248
27299,0.693342125032308,0.269144031921374
27300,0.966202839342889,0.22646452895999
27301,0.0360021560864388,0.00825623980915415
27302,0.608843096388616,0.124380304624556
27303,0.0899090198263388,0.0227769099648047
27304,0.794123061762003,0.0899272653284444
27305,0.0424433190857141,0.0440751090783884
27306,0.515339861014221,0.162429502120572
27307,0.801432103944435,0.760051754317079
27308,0.258179425772052,0.146698685744009
27309,0.964798789348675,0.563134373151367
27310,0.129204340604398,0.0474865702162446
27311,0.121651252175813,0.110264955276625
27312,0.37750224239198,0.0644248915040294
27313,0.12593772331364,0.0830879369802295
27314,0.0538136462076741,0.0450619269883112
27315,0.359800096988746,0.103622073543964
27316,0.748098603273206,0.339407072412836
27317,0.105429594028807,0.0532953672337059
27318,0.318063894837308,0.231062166609685
27319,0.878201808045805,0.417287517406226
27320,0.639600369830903,0.399125818055049
27321,0.479794789018746,0.0394869039173383
27322,0.0683055258235065,0.206671083456503
27323,0.658697248610236,0.107249738796946
27324,0.50878661540336,0.351636488108299
27325,0.932553467986081,0.723123904720689
27326,0.646016912811651,0.173732435311975
27327,0.318842921416224,0.119422986094233
27328,0.56696931361096,0.205416767041864
27329,0.24992332403363,0.104463018405385
27330,0.472720445354679,0.0129169137415083
27331,0.181898385800961,0.0766476846417787
27332,0.935682627411839,0.140711069102704
27333,0.81040069914776,0.645756904578341
27334,0.0307660285030068,0.0423167504895621
27335,0.0886191251623836,0.11497861650139
27336,0.184801998461387,0.0772313309382703
27337,0.691609611879944,0.236762432871837
27338,0.474150894856478,0.260959706191534
27339,0.302845278499254,0.267101047994435
27340,0.169909952980987,0.0198632634739558
27341,0.651427393249495,0.203798522739656
27342,0.592126173919754,0.0272332011876158
27343,0.115974710939701,0.0519380653099174
27344,0.484351590643506,0.289486407127189
27345,0.393273297264494,0.0922179801600888
27346,0.963180954993785,0.787576532477055
27347,0.910257909956326,0.68028120808467
27348,0.403558135127522,0.135107491766118
27349,0.160795495435739,0.0504182603718447
27350,0.931805217007922,0.205057482145103
27351,0.918323425042648,0.831910384194614
27352,0.343145416772399,0.103275288632437
27353,0.106829751591505,0.0105698791126845
27354,0.536401785492896,0.151215737644699
27355,0.452936937346115,0.321505937461343
27356,0.570811040677234,0.207904269108452
27357,0.377091409107026,0.13038284665973
27358,0.711177081476238,0.19650535640205
27359,0.72705053485763,0.315619124692856
27360,0.488507133165054,0.127286297235577
27361,0.914795773024297,0.0416216074362036
27362,0.511175778491801,0.222911199081325
27363,0.291375706065107,0.143362936954275
27364,0.411180422460865,0.0533455346464303
27365,0.676717518065759,0.241656485213515
27366,0.576698097472635,0.455796106807286
27367,0.526418891168588,0.309177234047714
27368,0.511885390275654,0.104531887605777
27369,0.0446865198203338,0.0511034511120493
27370,0.787028272585029,0.0245397160716467
27371,0.420511934268914,0.328642935992933
27372,0.24224133794145,0.069554142721679
27373,0.727374728032695,0.774969436360911
27374,0.290927011653887,0.031181546671016
27375,0.936081728827751,0.167725909812617
27376,0.390614766762952,0.652378104021663
27377,0.603103626298805,0.09964621955044
27378,0.174657350138289,0.0752192346890557
27379,0.280797026952701,0.124376686606437
27380,0.95753836591872,0.181453397994601
27381,0.690846138978685,0.106556434500974
27382,0.199665558931431,0.372789794061169
27383,0.599234853572457,0.20126812345357
27384,0.478266448694233,0.0650994979789875
27385,0.917615862374656,0.098372283986338
27386,0.846286147823812,0.293429853783618
27387,0.764927020742651,0.289145799878113
27388,0.267315864809387,0.140288671060699
27389,0.173582731234663,0.179676810258517
27390,0.0320325105509446,0.0151018286328172
27391,0.811148549077971,0.130903358731272
27392,0.82767554870516,0.640141199764044
27393,0.11199928059053,0.0218482459521073
27394,0.437638469852781,0.0110880205524096
27395,0.619226252113949,0.623967180440508
27396,0.068323931992101,0.0728218606137736
27397,0.961311663799922,0.889696356888651
27398,0.822197563724794,0.428114728552976
27399,0.609046934932454,0.11710651013142
27400,0.691656205065772,0.0820169036058722
27401,0.353801318109621,0.300158290311013
27402,0.744609939956296,0.134985110417546
27403,0.263068268038788,0.0755504340075391
27404,0.253381830031472,0.511020645910978
27405,0.89456547691492,0.881076636409009
27406,0.198593792390022,0.104416665907771
27407,0.0644193623412565,0.0670437512908527
27408,0.583479128690953,0.0847561665044136
27409,0.973030995547408,0.869138864972331
27410,0.279422709925736,0.0825713626170174
27411,0.126882266978652,0.0597327612790264
27412,0.894273771495057,0.119312089636776
27413,0.218496696769944,0.0121107341635568
27414,0.773645902170933,0.7275976059216
27415,0.217130058709422,0.0790663577446368
27416,0.347762318833102,0.119854928936141
27417,0.298376481650734,0.088187683018807
27418,0.200098199041678,0.48213826618645
27419,0.943718818358968,0.52074504612283
27420,0.223113533235076,0.149853335755247
27421,0.347070282050746,0.155168930811297
